ID,Filename,Output File,Status,Method,Created,Duration (s),Size (KB),Gender,Language,Surrogate,Error
321,call_20240205_004.wav,anonymized_20260129_134629_035.wav,completed,both,2026-01-29 13:46:22,6.12,6835.4,female,english,english_female_person_PERSON,
320,call_20240205_004.wav,anonymized_20260129_134451_095.wav,completed,both,2026-01-29 13:44:43,7.94,6835.4,female,english,english_female_person_PERSON,
319,call_20240205_004.wav,anonymized_20260129_134130_509.wav,completed,both,2026-01-29 13:41:23,6.83,6835.4,female,english,english_female_person_PERSON,
318,call_20240614_001.wav,anonymized_20260129_133616_577.wav,completed,both,2026-01-29 13:36:11,4.87,4295.4,male,english,english_male_person_PERSON,
317,call_20240614_001.wav,anonymized_20260129_133355_780.wav,completed,both,2026-01-29 13:33:49,5.98,4295.4,male,english,english_male_person_PERSON,
316,call_20240614_001.wav,anonymized_20260129_133301_103.wav,completed,both,2026-01-29 13:32:55,5.94,4295.4,male,english,english_male_person_PERSON,
315,call_20240614_001.wav,anonymized_20260129_133033_666.wav,completed,both,2026-01-29 13:30:27,6.54,4295.4,male,english,english_male_person_PERSON,
314,call_20240205_003.wav,anonymized_20260129_132658_728.wav,completed,both,2026-01-29 13:26:54,3.84,2817.9,female,english,english_female_location_LOCATION,
313,call_20240202_002.wav,anonymized_20260129_132127_837.wav,completed,both,2026-01-29 13:21:24,3.40,2916.3,female,english,english_female_location_LOCATION,
312,call_20240201_001.wav,anonymized_20260129_131359_068.wav,completed,both,2026-01-29 13:13:56,3.08,2297.5,male,english,english_male_person_PERSON,
311,call_20240201_001.wav,anonymized_20260129_131304_406.wav,completed,both,2026-01-29 13:13:01,3.05,2297.5,male,english,english_male_person_PERSON,
310,call_20240201_001.wav,anonymized_20260129_131153_326.wav,completed,both,2026-01-29 13:11:51,2.17,2297.5,male,english,english_male_person_PERSON,
309,call_20240201_001.wav,anonymized_20260129_131119_192.wav,completed,both,2026-01-29 13:11:16,2.88,2297.5,male,english,english_male_person_PERSON,
308,call_20240613_010.wav,anonymized_20260129_131029_083.wav,completed,both,2026-01-29 13:10:10,18.84,9104.4,male,english,english_male_person_PERSON,
307,call_20240130_002.wav,anonymized_20260129_130300_083.wav,completed,both,2026-01-29 13:02:56,4.02,3904.4,female,english,english_male_person_PERSON,
306,call_20240130_002.wav,anonymized_20260129_130006_166.wav,completed,both,2026-01-29 12:59:58,8.00,3904.4,female,english,english_male_person_PERSON,
305,call_20240130_002.wav,anonymized_20260129_125725_131.wav,completed,both,2026-01-29 12:57:20,5.11,3904.4,female,english,english_male_person_PERSON,
304,call_20240613_010.wav,anonymized_20260129_124541_842.wav,completed,both,2026-01-29 12:45:28,13.52,9104.4,male,english,english_male_person_PERSON,
303,call_20240130_002.wav,anonymized_20260129_124415_921.wav,completed,both,2026-01-29 12:44:09,6.52,3904.4,female,english,english_male_person_PERSON,
302,call_20240130_002.wav,anonymized_20260129_124312_193.wav,completed,both,2026-01-29 12:43:03,8.61,3904.4,female,english,english_male_person_PERSON,
301,call_20240129_007.wav,anonymized_20260129_123015_681.wav,completed,both,2026-01-29 12:30:08,7.47,2098.5,male,english,english_male_person_PERSON,
300,call_20240613_004.wav,anonymized_20260129_122804_680.wav,completed,both,2026-01-29 12:28:01,2.74,1808.2,female,english,english_female_person_PERSON,
299,call_20240126_001.wav,anonymized_20260129_122256_595.wav,completed,both,2026-01-29 12:22:54,2.10,2788.5,female,english,english_female_location_LOCATION,
298,call_20240611_002.wav,anonymized_20260129_122204_604.wav,completed,both,2026-01-29 12:22:02,1.93,1575.4,female,english,english_female_person_PERSON,
297,call_20240124_002.wav,anonymized_20260129_121845_703.wav,completed,both,2026-01-29 12:18:42,3.09,1987.9,male,english,english_male_location_LOCATION,
296,call_20240124_002.wav,anonymized_20260129_121821_520.wav,completed,both,2026-01-29 12:18:18,2.96,1987.9,male,english,english_male_location_LOCATION,
295,call_20240610_001.wav,anonymized_20260129_121818_509.wav,completed,both,2026-01-29 12:17:57,21.49,5493.2,male,english,english_male_location_LOCATION,
294,call_20240124_002.wav,anonymized_20260129_121604_783.wav,completed,both,2026-01-29 12:16:00,4.09,1987.9,male,english,english_male_location_LOCATION,
293,call_20240124_002.wav,anonymized_20260129_121509_241.wav,completed,both,2026-01-29 12:15:05,3.56,1987.9,male,english,english_male_location_LOCATION,
292,call_20240123_001.wav,anonymized_20260129_120311_396.wav,completed,both,2026-01-29 12:03:07,4.21,1525.0,male,english,english_male_person_PERSON,
291,call_20240123_001.wav,anonymized_20260129_120144_542.wav,completed,both,2026-01-29 12:01:42,1.92,1525.0,male,english,english_male_person_PERSON,
290,call_20240123_001.wav,anonymized_20260129_120048_539.wav,completed,both,2026-01-29 12:00:46,2.01,1525.0,male,english,english_male_person_PERSON,
289,call_20240607_016.wav,anonymized_20260129_120040_922.wav,completed,both,2026-01-29 12:00:33,7.37,5715.0,male,english,english_male_person_PERSON,
288,call_20240122_007.wav,anonymized_20260129_115533_246.wav,completed,both,2026-01-29 11:55:23,9.33,6354.1,female,english,english_female_location_LOCATION,
287,call_20240122_007.wav,anonymized_20260129_115449_316.wav,completed,both,2026-01-29 11:54:37,12.12,6354.1,female,english,english_female_location_LOCATION,
286,call_20221227_002.wav,anonymized_20260129_103648_751.wav,completed,both,2026-01-29 10:36:25,22.92,17552.5,female,english,english_female_person_PERSON,
285,call_20240122_006.wav,anonymized_20260129_103512_766.wav,completed,both,2026-01-29 10:35:07,4.85,4032.5,male,english,english_male_person_PERSON,
284,call_20240122_006.wav,anonymized_20260129_103409_336.wav,completed,both,2026-01-29 10:34:04,5.18,4032.5,male,english,english_male_person_PERSON,
283,call_20240117_002.wav,anonymized_20260129_102609_484.wav,completed,both,2026-01-29 10:26:08,1.49,1293.2,male,english,english_male_person_PERSON,
282,call_20240117_001.wav,anonymized_20260129_102149_442.wav,completed,both,2026-01-29 10:21:47,2.29,2029.4,female,english,english_female_person_PERSON,
281,call_20240117_001.wav,anonymized_20260129_102106_017.wav,completed,both,2026-01-29 10:21:03,2.41,2029.4,female,english,english_female_person_PERSON,
280,call_20240117_001.wav,anonymized_20260129_101749_943.wav,completed,both,2026-01-29 10:17:47,2.48,2029.4,female,english,english_female_person_PERSON,
279,call_20221227_001.wav,anonymized_20260129_101659_831.wav,completed,both,2026-01-29 10:16:47,12.77,11780.7,female,english,english_female_person_PERSON,
278,call_20240110_001.wav,anonymized_20260129_101125_786.wav,completed,both,2026-01-29 10:11:22,2.87,2320.7,male,english,english_male_person_PERSON,
277,call_20221227_001.wav,anonymized_20260129_101046_088.wav,completed,both,2026-01-29 10:10:32,13.79,11780.7,female,english,english_female_person_PERSON,
276,call_20240110_001.wav,anonymized_20260129_100907_081.wav,completed,both,2026-01-29 10:09:01,5.79,2320.7,male,english,english_male_person_PERSON,
275,call_20221227_001.wav,anonymized_20260129_100817_176.wav,completed,both,2026-01-29 10:07:59,18.21,11780.7,female,english,english_female_person_PERSON,
274,call_20221227_001.wav,anonymized_20260129_100740_856.wav,completed,both,2026-01-29 10:07:24,16.25,11780.7,female,english,english_female_person_PERSON,
273,call_20240105_001.wav,anonymized_20260129_100103_534.wav,completed,both,2026-01-29 10:00:54,9.41,6220.4,male,english,english_male_person_PERSON,
272,call_20221227_001.wav,anonymized_20260129_100054_039.wav,completed,both,2026-01-29 10:00:29,24.32,11780.7,female,english,english_female_person_PERSON,
271,call_20221227_001.wav,anonymized_20260129_095232_842.wav,completed,both,2026-01-29 09:52:19,13.38,11780.7,female,english,english_female_person_PERSON,
270,call_20240104_001.wav,anonymized_20260129_094611_572.wav,completed,both,2026-01-29 09:46:06,5.51,4567.9,female,english,english_female_person_PERSON,
269,call_20240104_001.wav,anonymized_20260129_094402_683.wav,completed,both,2026-01-29 09:43:56,6.39,4567.9,female,english,english_female_person_PERSON,
268,call_20221226_014.wav,anonymized_20260129_090944_570.wav,completed,both,2026-01-29 09:09:39,4.72,2379.4,female,english,english_female_person_PERSON,
267,call_20240101_007.wav,anonymized_20260129_090614_355.wav,completed,both,2026-01-29 09:06:12,2.29,2245.0,female,english,english_female_person_PERSON,
266,call_20240101_007.wav,anonymized_20260129_090546_071.wav,completed,both,2026-01-29 09:05:43,2.67,2245.0,female,english,english_female_person_PERSON,
265,call_20240101_007.wav,anonymized_20260129_090506_509.wav,completed,both,2026-01-29 09:05:00,5.99,2245.0,female,english,english_female_person_PERSON,
